c,a,t,z
o,j,d,j
,4,u,4
4,u,f,u
-,e,d,o
e,d,,n
b,b,e,p
o,-,s,t
h,r,e,d
n,y,n,-
f,i,,s
r,w,a,|
|
 ,a,g,x
 ,a,y,a
e,f,a,j
|
|,l,h,l
y,-,t,t
m,o,r,9
a,k,s,a
k,k,g,k
g,t,e,t
e,g,x,g
o,n,,1
s,e,p,i
e,r, ,t
|
|,n,e,-
e,i,l,a
|
|,y,h,y
d,s,t,l
n,t,s,c
,f,u,c
f,u,l,o
b,e,d,l
e,d,s,p
t,l,5,l
l,5,2,5
t,h,i,5
e,l,t,f
t,d,f,d
a,c,r,t
w,w,t,k
t,-,a,y
e,e,n,v
j,c,c,z
c,l,a,8
c,-,o,n
i,7,l,7
l,i,c, 
i,a,d,4
u,i,t,t
l,i,g,l
v,i,e,u
a,-,z,d
-,z,e,l
l,i,g,n
u,n, ,-
 ,o,n,-
m,a,y,k
a,s,s,a
s,z,d,z
o,-,c,t
-,c,h,k
e,d,z,s
a,g,e,d
u,n,t,j
j,n,h,n
a,d,i,p
b,h,,t
a,b,b,g
d,s,a,f
a,x,j,x
w,n,,l
,n,o,t
|
|,a,e,i
a,e,g,y
p,e,l,q
m,u,x,q
-,h,o,q
i,o,j,-
i,e,a,e
d,o,x,-
-,n,g,q
s,a,,b
e,d,g,m
o,c,h,f
,d,j,m
h,o,k,-
n,x,i,-
d,g,k,g
,b,c,o
,n,i,q
d,r,i,q
a,g,o,x
k,m,a,r
-,c,e,o
c,e,m, 
c,h,n,-
w,w,w,f
d,a,h,c
a,h,o,r
e,r,i,l
,d,w,o
d,w,y,u
,t,a,z
t,a,u,v
p,a,t,u
f,n,c,i
a,h,|
|,h
e,i,n,s
v,i,c,x
,g,u,s
x,e,y,h
l,d,o,p
o,r,f,u
a,l,t,9
2,s,i,s
a,l,o,x
s,o,l,n
,r,u,e
r,u,c,g
f,g,z,g
g,z,h,z
l,a,i,m
a,m,a,w
k,-,n,c
t,b,a,h
o,x,o,i
g,s,,d
l,e,f,u
m,c,a,n
a,s,,f
r,-,c,p
o,i,,v
y,n,f,b
l,y,,2
b,e,s,l
s,k,|
|,k
b,r,o, 
r,e,d,n
m,2,n,2
2,n,s,n
-,g, ,s
f,i,r,m
r,f,i,j
f,o,p,-
i,n,h,j
r,k,s,t
k,s,,h
r,o,f,p
-,a,c,e
g,i,e,r
f,i,q,-
r,a,u,w
f,i,c,u
-,b,c,w
d,-, ,m
a,t,,4
-,c,l,w
c,l,i,h
w,k,m,-
u,b,e,v
e,s,w,f
r,-,t,f
k,e,w,h
b,y,e,-
 ,i,u,i
f,f,a,m
f,a,m,s
b,i,t,r
m,p,r,-
a,l,u,p
 ,b,s,n
c,a,u,u
i,l,b,c
l,b,e,t
e,e,n,r
o,k,y,t
d,t,p,t
z,p,y,p
n,-,n,x
n,o,t,a
 ,b,r,y
4,3,i,3
j,a,x,o
f,u,n,l
e,m,e,f
m,e,l,n
,a,c,b
k,c,h,x
x,i,u,j
i,r,e,v
i,j,m,j
h,j,b,j
j,b, ,b
,n,n,p
l,u,e,j
u,e,y,e
,p,r,x
 ,a,m,p
n,d,y,b
,4,6,4
4,6,0,6
0, ,t, 
d,i,s,p
0,2, ,2
 ,f,g,o
1,f,l,f
s, ,5, 
 ,5,0,5
w,z,d,z
s,c,w,w
a,c,k,n
c,k,p,d
e,f,u,v
s,s,o,z
s,o,t,i
e,k,l,l
-,a,|
|,a
i,m,i,t
v,k,w,k
n,n,e,m
t,o,m,p
o,m,t,m
d,f,e,h
f,e,l,o
d,d,l,s
d,l,e,t
d,o,v,s
b,s,f,s
i,e,f,q
,a,s,2
e,a,c,b
f,e,t,o
e,t,t,w
|
|,-,-,4
j,-,e,t
-,b,f,l
b,f,i, 
-,b,f,i
p,a,h,b
f,p,v,p
c,o,a,k
l,w,h,-
g,b,n,b
l,9,0,9
,-,p,v
4,3, ,3
3, ,a, 
b,i,r,o
-,n,u,p
-,6,4,6
m,z,j,z
2,4,6,4
4,6, ,6
6, ,s, 
2,5,6,5
5,6,-,6
3,0,0,0
0,0, ,0
0, ,k, 
b,i,r,v
2,9,5,9
9,5,-,5
5,4,-,4
b, ,0, 
 ,0,5,0
0,5,m,5
m,e,r,a
s,i,g,x
2,8,7,8
8,7,-,7
n,w,i,q
l,o,m,l
r,e,s,r
o,r,l,l
,h,b,2
u,-,e,s
n,|
|,3,|
|
|
|,3,2,3
3,2,2,2
2,2, ,2
s,u,s, 
-,i,s,n
l,e,u,f
t, ,8, 
 ,8,4,8
s, ,6, 
 ,6,6,6
 ,9,0,9
n,e,r,x
m,a,t,s
c,h,u,c
|
|,a,t,a
a, ,6, 
 ,6,5,6
-,e,t,i
t, ,6, 
,t,o,f
9,9, ,9
,b,c,w
,l,l,i
a,-,,4
j,e, ,e
w,a,y,n
o,a,d,i
e,n,e,p
o,p,e,n
p,a,t,1
-,c,w,y
 ,a,b,b
y,e,l,q
w,a,k,g
s,u,m,l
u,m,m,l
u,-,,t
t,h,u,a
 ,-,t,m
u,r,,c
d,i,m,|
|
i,m,t,a
m,t,,w
p,z,q,z
e,r,t,s
-,h,o,z
s,|
|,y,|
|
|
|,y,e,y
l,d,e,o
i,5,6,5
5,6,r,6
d,e,y,i
o,s,h,u
e,c,l,-
i,-,p,l
a,m,u,4
m,u,t,2
n,t,w,c
k,-,k,i
o,d,h,m
t,t,o,z
m,t,w,t
v,-,-,n
j,p,n,p
a,d,d,i
 ,o,v,-
v,-,e,m
m,e,s,s
t,-, ,w
,a,k,h
d,x,g,x
c,j,m,j
j,m,c,m
l,h,e,n
e,n,z,g
v,s,j,s
f,-,i,p
f,e,a,t
g,i,g,l
b,b,q,i
k,e,c,-
e,v,e,t
v,e,t,g
a,l,s,x
a,s,o,j
-,a,h, 
u,j,u,m
c,r,a,n
a,i,s,x
r,i,x,r
|
|,o,v,-
b,a,b,e
u,j, ,j
j, ,u, 
 ,s,l,i
u,a,l,s
j,o,h,q
c,e,a,t
e,a,n,v
,l,a,u
s,i,,q
a,d,j,n
d,j,h,r
j,h,a,u
h,a,n,u
v,i,i,w
p,n,d,n
d,f,t,f
,r,i,b
o,r,s,u
a,h,o,z
c,h,u,f
h,-,c,a
s,-,p,i
b,i,d,-
d,b,v,b
s,d,,j
e,-,w,u
-,w,l,p
p,a,i,q
,s,t,2
,d,o,n
d,s,f,y
s,t,e,w
t,e,e,n
e,l,e,t
,s,4,s
s,4,t,4
2,l,2,l
 ,l,u,-
k,-,,w
b,q,k,q
u,a,l,x
q,u,a,w
l,w,y,n
a,b,u,r
 ,f,a,i
-,f,f,1
d,k,i,r
k,i,r,r
p,a,i,r
e,a,m,9
n,t,l,n
-,u,l, 
l,f,g,-
b,m,j,m
,j,o,m
j,o,h,d
r,o,g,a
-,i,n,t
v,-,o,r
h,r,i,i
s,k,e, 
r,-,t,h
t,w,e,i
g,a,,h
4,9, ,9
9, ,m, 
h,a,u,o
e,a,c,c
e,f,u,-
p,p,t,p
p,t,m,t
-,p,s, 
l,u,x,l
g,f,,u
i,s,i,l
s,i,s,f
l,z,e,-
y,-,,k
n,g,f,n
g,f,u,n
g,-,l,i
-,l,i,i
v,m,y,m
a,w,k,-
w,k,w,-
1,3,s,3
3,s,r,s
s,i,e,z
r,j,o,j
o,j,n,j
r,i,e,s
u,-,,|
|
y,l,l,y
h,a,l,w
,e,x,u
i,n,i,h
e,e,g,n
n,g,e,z
 ,t,m,t
v,-,-,s
o,b,e,d
b,e,l,g
c,r,o,v
r,1,l,1
,e,s,y
i,t,h,r
t,h,u,m
h,u,r,g
1,c,u,c
t,d,g,d
n,h,i,n
2,m, ,m
s,a,n,i
,-,q,u
,h,o,x
u,i,c,x
e,a,m,d
-,d,u,i
o,-,i,n
n,y,x,q
a,y,e,-
i,s,i,h
w,w,i,f
l,r,r,q
a,e,n,z
w,n,y,n
r,e,n,w
o,r,,y
w,o,o,h
o,o,t, 
l,e, ,o
-,a,r,v
-,m,o,1
a,r,l,v
r,l,s,e
a,o,t,o
c,r,9,r
s,t,f,g
-,i,6,i
,w,a,h
w,a,g,o
,u,r,j
j,k,o,k
r,s,g,v
s,g,i,h
m,-,m,|
|
-,b,f,r
r,d,|
|,g
t,h,,v
d,-,-,z
v,i,l,r
o,a,c,-
o,-,m,i
-,m,m,|
|
m,m,i,c
o,u,t,x
r,n,l,m
d,n,o,r
s,b,n,k
b,e,n,j
e,n,j,o
e,s,t,u
s,t,h,p
l,c,e,d
i,a,m,6
w,b,s,b
m,r,i,-
l,a,k,n
l,t,u,r
n,w,z,w
1,1,f,1
1,f,,f
a,v,d,v
c,o,w,d
p,a,f,-
w,g,r,-
t,e,w,d
r,a,j,l
m,s,g,s
x,a,b,-
o,b,m,b
 ,m,o,v
m,i,d,h
a,b,b,u
4,0,l,0
m,o,n,b
g,a,r,4
g,l,e, 
a,i,s,o
u,e,l,b
p,a,u,x
h,e,x,y
t,h,m,s
l,o,w,n
o,w,m,s
-,i,e,4
w,g,z,g
b,-,g,v
t,i,l,f
h,-,i,n
b,d,u,k
-,o, ,c
n,e,e,l
e,o, ,-
i,g,o, 
g,o,i,l
o,i,,l
-,l,w,s
n,n,e,y
s,t,s,u
m,a,d,n
e,a,g,j
m,e,d,v
l,f,i,j
l,c,r,-
w,l,t,m
p,r,y,-
i,b,a,w
4,7,9,7
7,9, ,9
9, ,g, 
-,s,a,q
a,i,g,n
5,0,0,0
4,4,4,4
4,4,5,4
4,5,l,5
b,-,-,a
s,q,p,q
t,a,i,f
|
|,a,d,x
g,i,l,r
c,h,u,k
j,d,s,z
 ,t,z,t
o,-,m,u
j,b,g,b
e,n,a,l
d,-,l,v
b,u,i,o
f,a,t,h
-,d,i,o
r,s,h,k
a,m,i, 
r,b,a,e
a,r,r,s
m,a,d,s
a,d,r,l
q,q,d,q
e,x,,q
r,r,r,-
-,n,y,l
o,g,z,g
c,k,y,e
-,e,s,q
q, ,w, 
 ,w,w,q
a,c,i,t
l,a,v,j
c,c,g,d
u,n,h,-
h,e,e,v
r,s,e,t
o,-,v,a
b,b,,s
h,i,p,y
p,d,h,d
-,h,,j
x,i,v,a
i,v,,s
d,s,t,r
b,l,p,l
a,y,l,v
,g,r,v
,g,u,h
r,o,k,b
k,e,r,x
e,i,m,l
c,r,i,f
s,-,h,o
-,h,f,g
i,o,r,n
i,l,p,i
l,p,e,i
b,e,y,x
i,k, ,f
n,r,|
|,q
r,|
|,n,|
|
9,5, ,5
5, ,s, 
9,6, ,6
6, ,o, 
k,d,a,v
2,0,7,0
7, ,s, 
1,8,2,8
2,2,7,2
2,7, ,7
7, ,8, 
 ,8,7,8
2,1,8,1
1,8,-,8
 ,b,u,p
2,6,5,6
6,5,-,5
4,5,m,5
g,r,a,z
3,i,t,i
2,5,8,5
5,8, ,8
8, ,h, 
-,3,1,3
3,1,9,1
3,3,8,3
3,8, ,8
8, ,j, 
 ,a,s,g
2,8,5,8
8,5, ,5
f,z,k,z
z,k,k,k
,c,n,4
l,u,p,f
q,-,-,y
-,l,m,t
l,m,,v
x,u,s,-
u,y,z,y
l,a,r,t
 ,-,w,r
b,a,r,v
s,k,e,s
n,i,,x
a,n,a,a
a,r,g,i
r,a,l,g
1,3,t,3
3,t,r,t
u,n,i,m
,a,u,v
n,c,i,q
b,v,d,n
g, ,4, 
 ,4,3,4
,-,r,n
-,r,e,v
,l,5,l
f,y,f,t
o,l, ,-
 ,a,s,s
 ,3,0,3
n,t,r,x
z,a,p,-
7,6, ,6
a,p,h,t
s, ,8, 
t,r,a,n
o,-,l,s
t,i,m,2
i,m,t,3
u,l,p,e
l,p,e,m
a,g,o,n
a,-,-,1
e,n,m,x
e,i,r,u
r,y,s,m
k,i,l,a
k, ,q, 
r,y,s,u
y,s,,u
,h,u,u
-,d,o,o
a,m,b,x
i,v,v,i
l,t,n,-
r,r,a,h
r,n,,g
-,-,j,u
 ,l,z,l
m,s,e,g
m,y,p,y
u,t,i,u
b,q,p,q
v,p,o,-
a,r,p,u
,r,f,z
a,c,l,s
c,l,e,j
r,-,v,x
i,a,c,k
s,m,f,m
a,d,e,f
b,o,o,l
o,o,b,l
a,n,j,q
a,s,s,u
g,p,e,p
i,l,b,i
l,b,y,z
,c,p,r
-,i,g,z
m,a,m,q
g,d,q,d
c,j,y,j
j,y,z,y
,-,r,h
s,s,u,z
r,a,v,h
i,s,h,e
d,p,|
|,p
d,a,l,t
p,u, ,u
l,m,e,f
u,m,s,l
-,g,l,v
r,d,h,g
l,i,,x
b,r,u,u
c,|
|,p,|
|
k,z,b,z
u,-,t,x
e,s,v,s
n,i,c,r
u,-,f,v
-,f,,w
t,i,4,i
,g,o,n
i,s,a,9
s,a,r,0
b,|
|,f,|
|
s,i,,h
w,a,i,6
u,b,u,p
s,-,i,w
n,t,i,|
|
,p,u,a
l,i,p,q
i,p,s,o
,h,o,z
-,s,o,6
s,o,r,t
g,b,k,t
s,a,d,q
a,d,l,j
k,i,n,v
u,r,n,c
a,y,s,h
p,s,o,-
s,o,m,k
l,a,m,0
d,r,u,o
,c,m,z
,i,c,j
m,-,n,n
i,y,9,y
y,9,-,9
y,a,,o
o,e,x,-
,a,y,g
s,e,a,z
e,a,v,s
g,h,v,i
,i,l,p
i,s,a,6
i,-,q,t
v,i,e,f
e,q,l,q
l,a,,g
g,o,t,p
a,v,i,u
-,e,n,c
p,e,k,u
n,-,b,g
i,r,k,f
r,k,e,n
l,8,3,8
1,8,6,8
6,m,2,m
2,s,|
|,s
-,r,r,t
h,o,w,e
w,r,a,p
r,a,w,i
f,j,u,j
n,t,r,c
y,n, ,-
a,d, ,b
-,p,r,w
p,r,o,|
|
o,o,f, 
o,f,,u
e,t,h,2
e,z,a,-
,d,r,s
b,r,e,g
,p,i,m
p,i,n,o
g,l,o,a
f,d,c,d
d,c,g,c
,g,a,p
h,e,a,p
i,g,2,g
g,2,m,2
-,m,m, 
s,-,,5
t,a,e,f
i,k,,z
r,o,u,r
|
|,i,5,i
i,5,4,5
n,d,d,l
d,d,u,l
t,t, ,j
i,c,i,y
s,p,r,x
p,r,i,x
f,-,x, 
v,e,l,c
p,e,n,p
a,o, ,o
-,v,o,d
a,r,c,o
o,-,o,v
,m,o,o
f,m,t,m
o,o,0,o
o,0,o,0
0,o,0,o
0,0,t,0
r,0,o,0
n,-,i,a
w,-,,x
s,e,z,q
x,c,m,a
c,m,,i
-,b,s,3
o,o,r,c
 ,a,a,-
t,h,a,w
-,g,f, 
g,f,z,i
f,z,,t
p,d,q,g
,a,m,1
-,g,r,m
g,r,v, 
r,v,,a
f,r,,o
-,d,,b
,e,l,k
-,h,i,g
i,t,t,u
h,u,m,l
-,-,z,g
t,c,b,z
k,e,d,i
e,d,a,h
s,a,v,t
,k,a,t
-,w,i,y
l,a,,t
o,v,e,b
-,g,u,l
g,u,s,p
e,n,z,t
n,z,i,a
z,i,e,k
x,o,b,o
c,k,d,-
k,d,a,t
a,z,a,l
z,a,l,r
n,f,a,-
u,t,t, 
w,m,b,m
m,b,y,l
p,f,o,s
f,o,l,h
o,l,d,e
t,f,y,-
b,e,d,r
e,d,d,u
b,o,h,c
-,c,d,x
-,o,l,c
l,d,,l
 ,-,m,w
n,d,d,d
i,f,e,-
m,e,,j
,a,j,n
r,h,i,d
,b,d,v
n,-,o,r
d,d,a,a
a,k,g,p
i,d,h,n
e,j,z,j
z,i,z,j
t,-,m,b
b,-,l,d
f,j,b,j
z,j,k,j
k,f,o,-
r,a,o,i
d,w,e,i
g,o,,q
j,k,f,k
k,f,d,f
l,d,s,y
j,k,l,k
k,e,z,e
,s,e,r
z,|
|,b,|
|
w,y,n,n
n,-,n,b
x,a,s,-
l,o,w,r
l,t,u,-
t,u,p,-
|
|,r,d,r
r,d,o,s
o,c,,o
t,s,o,l
,a,x,h
1,s,b,s
s,m,o,-
-,h,u,b
f,-,u,o
l,o,c,z
t,-,l,h
t,t,,e
t,u,j,-
u,j,u,t
d,i,e,s
 ,x,x,i
l,o,v,p
e,l,m,r
m,e,r,p
l,o,v,f
r,g,h,n
g,h,w,t
o,n,y,h
c,r,o,t
y,s,,y
-,a,y,n
i,l,t,n
l,t,u,e
s,s,u,v
s,u,e,c
 ,-,|
|,v
-,a,w,j
n,-,e,g
a,d,b,t
u,z,z,v
a,k,c,h
k,c,r,i
g,a,w,b
h,e,e,q
d,i,a,u
u,n,c,h
 ,i,d,-
e,i,l,k
,i,f,m
w,v,p,v
v,p,j,p
n,i,t,u
i,c,i,g
e,q,,x
,a,y,o
,h,e,v
a,i,d,t
-,n,d,t
i,n,t,5
c,v,h,v
u,i,e,l
k,v,o,v
o,s,1,s
s,1,1,1
f,i,l,r
,o,u,q
l,a,m,5
 ,e,l,2
c,a,s,l
a,f,i,m
c,a,j,a
e,r,y,a
v,d,u,d
i,-,k,c
i,k,i, 
l,a,c,b
l,l,y,m
l,y, ,g
j,w,p,w
a,b,a,r
a,l,v, 
l,e,t,3
h,r,k,r
d,y,m,-
4,0,5,0
-,-,t,9
z,y,n,y
,1,v,1
1,v,s,v
,g,e,r
g,e,a,r
-,b, ,u
g,a,l,b
3,6,5,6
6,5, ,5
5, ,d, 
i,g,o,v
3,7,9,7
7,9,-,9
n,d,o,h
n,a,c,c
,3,5,3
3,5,6,5
6, ,p, 
p,r,i,z
s,a,m,n
o,i,r,v
i,d,w,z
d,w,e,c
j,a,d,l
r,t,h, 
t,h,,e
g,w,a,f
r,i,f,r
 ,v,i,i
,-,j,p
 ,3,9,3
3,8,5,8
3,6,9,6
6,9, ,9
9, ,t, 
3,5,0,5
5,0, ,0
0, ,d, 
t,y,,t
-,0,5,0
c,c,h,w
,-,p,j
i,c,,d
i,e,f,r
z,j,h,j
v,y,,k
a,u,d,i
-,4,1,4
4,1,8,1
i,c,h,f
w,s,,p
e,n,l,m
c,o,o,q
-,d,s,k
c,a,w,z
|
|,s,h,w
r,a,c,x
s,i,s,t
i,b,w,-
c,l,e,n
-,g,k,o
h,o,l,f
y,0,,0
p,e,o,-
e,o,p,-
d,e,b,r
z,-,-,e
r,i,e,|
|
i,e,r,m
a,d,h,g
s,i,l,w
i,0,5,0
5,m,o,m
d,f,l,c
f,l,,h
r,a,d,o
z,y,p,y
s,r,d,-
r,d,e,a
i,c,e,f
n,d,i,u
d,i,e,u
a,n,g,k
l,i,b,n
-,i,m,l
i,m,l,|
|
,m,f,y
 ,a,g,-
 ,x,f,x
f,-,a,a
w,-,a,q
l,5,6,5
5,6,n,6
6,n,n,n
y,p,m,p
w,|
|,h,|
|
s,i,c,g
-,e,d,d
e,h,y,s
h,y,d,t
f,-,e,o
a,a,n,l
i,s,t,u
 ,b,s,3
w,i,l,3
o,t,s,i
-,d,e,x
v,m,k,m
m,k,z,k
k,n,e,p
a,c,,n
e,a,f,l
a,f,,g
k,b,m,b
b,e,l,a
1,9,h,9
9,h,t,h
b,a,t,|
|
v,i,k,-
c,a,b,k
p,k,k,k
b,a,w,z
|
|,c,s,s
-,z,h,z
p,-,,5
-,o,p,i
o,p,,n
j,-,i, 
,e,r,h
o,o,m,g
o,m,b,r
j,s,,q
a,m,o,w
i,f,f,q
v,y,l,-
,d,j,n
x,f, ,f
a,l,i,o
n,d, ,f
-,l,,|
|
s,e,s,f
y,g,f,g
k,e,w,f
,t,o,n
s,q,o,q
a,s,,n
n,a,,0
,p,e,y
h, ,4, 
4,2,7,2
t,-,-,3
b,e,d,m
r,r,b,r
,e,s,p
,w,l,q
p,u,r,q
n,-,p,|
|
2,3,6,3
3,6,-,6
a,-,z,j
 ,s,f,s
,e,b,q
o,e,,o
r,b,a,g
c,s,p,s
l,u,e,x
u,d,u,t
x,h,j,h
h,j,c,j
2,4,s,4
4,s,-,s
5, ,e, 
d,b,y,x
s,s, ,a
h,x,z,x
,f,b,k
h,e,,a
w,l,d,g
a,-,l,w
a,a,n,t
a,n,,d
t,s, ,l
y,b,s,b
p,e,r,u
o,n, ,v
l,f,i,u
l,e,r,r
f,-,t,b
-,t,a,|
|
a,b,,n
-,-,6,|
|
-,6,t,6
-,a,u,w
u,k, ,k
n,e,l,c
t,b,u,h
r,e,t,o
h,a,g,g
c,e,m,l
s,a,d,l
-,w,s,n
r,u,d,l
t,t,s,i
s,a,s,n
y,-,-,q
n,p,o,r
d,i,t, 
p,-,i,h
-,i,t,j
,p,h,q
z,i,p,z
c,k,,z
y,a,i,l
l,a,w,y
n,-,l,l
c,h,,e
x,e,,x
,h,e,u
r,-,h,q
a,r,k,h
c,i,r,f
a,k,,l
u,t,c,u
h,t,b,l
y,y,s,y
d,p,j,p
|
|,b,y,q
p,j,o,j
7,t,s,t
0,2,-,2
2,-,-,m
8, ,c, 
-,e,b,m
b,u,z,s
d,a,d,z
y,t,i,i
d,e,s,m
d,c,h,-
t,t,o,q
m,-,m,h
m,s,,t
i,v,r,z
f,o,w,x
1,3,5,3
,p,l,d
2,0,5,0
2,1,3,1
w,f,f,-
r,c,,o
z,z,y,u
z,y,,g
l,a,g,z
d,i,g,y
v,o,o,s
|
|,c,f,c
o,-,b, 
-,b,o,g
b,o,,i
w,h,i,g
s,c,a,z
u,e,c,z
e,h,l,o
h,l,i,f
o,r,p,t
c,w,e,m
r,e,t,k
e,x,,t
,h,f,i
h,c,d,c
j,|
|,t,|
|
t,u,t,q
e,a,t,m
2,4,r,4
l,0,u,0
0,u,u,u
r,u,t,f
r,i,,v
s,-,q,t
-,q,,h
l,p,o,-
p,o,o,x
 ,9,4,9
-,b,f, 
b,f,i,w
o,e,m,3
y,h,n,h
t,e,d,m
g,o,n,t
m,z,z,-
o,a,p,t
t,h,y,i
a,d,y,m
d,y,c,b
o,r,o,s
r,o,s,z
-,h,w,y
h,i,r,2
8,r,i,r
w,-,i,n
,w,w,u
n,d,a,i
d,a,i,i
l,-,s,g
s, ,0, 
 ,0,3,0
0,3,m,3
o,r,r,l
g,f, ,b
f, ,2, 
r,c,h,t
c,h,m,b
i,v,e,r
o,h,s,0
-,g,i,n
u,o,t,-
t,h,q,-
h,q,u,s
a,g,o,f
a,l,p,o
l,p,s,q
i,-,c,t
a,b,b,x
r,m,0,m
m,0,,0
j,q,h,q
n,-,t,c
p,o,l, 
j,i, ,-
n,i,l,o
j,-,-,o
l,p,h,f
,m,i,a
l,t,i,m
b,r,i,j
a,i,f,-
l,b,e,3
a,s,l,w
2,6,3,6
6,3, ,3
3, ,d, 
o,s,e,u
l,o,w,c
l,u,g,l
i,p,p,t
r,i,s,c
s,u,i,f
,l,e,y
l,9,7,9
9,7,n,7
i,a,m,5
t, ,7, 
 ,7,8,7
s,w,e,d
e,t,c,p
i,n,x,q
i,n,c,f
,p,r,y
b,m,y,m
-,t,s,e
-,-,m,j
e,p,a,-
e,e,t,i
n,k,s,o
b,w,y,w
t,a,f,y
-,o,w,t
i,d,d,x
d,b,r,k
t,-,s,b
r,a,x,f
o,p,i,e
,e,d,s
d,z, ,z
z, ,a, 
p,b,g,b
b,g,q,g
p,o,o,g
f,n,,-
u,d,s,f
t,h,i,x
y,y,i,i
g,e,v,o
t,o,s,x
o,u,r,f
e,t,h,|
|
t,h,e,k
l,e,n,d
v,k,b,k
o,y,v,y
t,t,o,o
i,m,t,8
d,i,e,r
d,j,u,j
d,v,p,v
n,d,a,h
p,b,e,h
o,j,o,p
m,e,x,s
e,t,t,1
i,t,o,h
z,y,u,y
,e,a,g
i,t,s,m
p,o,s,g
,r,i,p
w,l,m,-
i,t,v,z
,s,y,q
,k,l,v
l,m,e,r
-,-,y,k
f,i,,j
h,-,w,y
g,g,i,u
h,a,t,n
a,t,r,v
i,-,x,p
a,n,c,v
a,b,u,a
s,s,,f
r,i,f,w
y,-,-,k
c,i,v,f
c,o,l,k
l,l,u,i
u,e,s,s
i,m,p,v
b,o,a,d
t,-,s,c
x,e,f,-
i,n,g,b
s,f,0,f
f,0,8,0
c,l,a,t
,h,g,v
x,s,,f
h,n,,x
a,w, ,-
,s,n,h
s,n,u, 
l,a,e,f
x,t,,i
m,m,,v
b,b,,q
 ,y,y,y
,p,e,b
e,n,d,g
n,d,o,z
c,i,r,w
j,m,e,-
e,r,e,z
l,-,p,p
2,2,6,2
v,t,g,t
r,p,,f
d,f,x,w
|
|,p,r,-
,-,b,y
|
|,-,s,g
s,-,o, 
-,o,s,s
a,v,r,f
s,t,r,f
a,t,n,-
t,n,i,-
r,m,a,y
r,d,u,p
h,a,b, 
a,b,e,v
r,o,m,l
o,m,a,d
o,h,,-
-,d,f,t
-,o,w,c
o,w,,k
w,o,k,v
s,t,l,g
2,4,t,4
r,f,r,-
a,-,e,e
n,h,u,-
w,t,k,v
r,d,|
|,b
 ,-,w,i
w,o,l,d
e,l,i,t
m,i,l,h
,w,i,e
-,l,9,l
-,e,l,f
o,k,,o
 ,3,6,3
3,6,4,6
6,4, ,4
,o,9,o
o,9,9,9
9,9,r,9
a,n,t,7
-,m,p,u
,b,r,0
a,a,s,z
p,i,n,x
d,a,o,a
,c,v,g
-,r,t,k
y,m,o,c
u,n,t,r
k,e,b,-
b,j,m,j
,n,o,o
a,-,r,d
a,l,e,d
s,d,4,d
d,4,,4
h, ,k, 
h,e,l,w
g,a,z,s
s,-,t,d
-,t,r,l
a,w,,i
d,i,x,q
r,i,s,w
c,o,,s
-,t,u,e
t,u,m,l
n,a,s,k
-,w,i,a
m,-,,k
v,a,6,a
6,1, ,1
1, ,r, 
l,a,r,9
v,a,s,g
,i,s,s
 ,d,p,g
w,z,e,z
n,j,|
|,j
j,|
|,x,|
|
r,k,,u
m,m,s,n
m,s,,v
p,g,,u
-,f,r,x
p,s, ,h
 ,-,a,k
s,g,r,p
g,r,o,o
-,d,s, 
n,d,i,x
-,u, ,c
e,t,h,k
y,e,w,z
a,o,s,-
d,i,n,p
n,z,o,-
a,i,r,1
n,e,n,i
-,e,m,s
m,m,s,p
m,s,,r
u,f,d,f
d,s,,c
-,d,f,r
,u,p,c
i, ,x, 
k,s,,u
1,3,8,3
3,8,-,8
o,u,z,-
r,a,f,o
a,f,b,v
v,e,j,e
w,a,i,m
a,i,t,g
t,i,g,n
q,d,y,d
w,q,f,q
-,y,v,y
n,b,o,r
k,e,w,m
k,a,h,-
l,4,6,4
h,u,l,w
d,u,m,m
t,q,o,q
l,2,2,2
t,i,f,n
|
|,a,m,t
x,e,t,j
e,e,l,c
e,l,m,d
h,f,o,m
u,r,|
|,r
b,a,r,u
-,d,a,r
d,a,t, 
l,-,i,o
r,i,u,o
d,e,,a
c,c,,2
s,z,w,z
v,c,,q
i,n,t,h
-,r, ,i
n,c,i,b
d,u,t,t
c,k,w,s
|
|,-,n,n
a,s,t,r
a,c,u,w
k,e,n,u
m,o,u,n
p,e,c,j
a,o,r,-
p,a,p,q
i,b,i,u
s,i,o,-
x,o,y,m
c,w,j,w
t,1,m,1
1,m,-,m
t,z,,n
m,-, ,u
-,l,6,l
l,6,2,6
a,n,m,e
m,y,w,y
y,w,,-
j,e,l,q
4,r,e,r
v,-,a,m
,u,s,w
e,c,f,z
t,a,b,v
,i,r,s
i,e,r,d
i,m,m,2
-,a,f,t
u,d,a,i
d,a,x,y
p,c,|
|,c
a,d, ,s
 ,-,r,u
,w,w,j
a,-,p,s
s,e,r,f
n,d,e,g
d,e,x,g
i,i,,k
e,-,c,d
b,e,x,a
e,x,l,m
i,m,s,n
i,d,d,s
 ,-,s,t
l,b,e,s
i,v,e,d
n,a,a,l
c,g,t,c
o,k,,w
v,i,,f
g,s,,w
e,n,n,s
3,g,r,g
4,u,u,u
t,s,5,s
s,5,t,5
a,b,b,y
o,w,e,r
n,e,w, 
k,b,f,b
b,f,q,f
1,2,s,2
e,a,c,l
w,e,o,e
,t,d,x
u,r,o,y
d,m,z,m
a,t,,o
r,i,w,-
i,w,,k
e,b,e,c
